id,target,all_gold_sources,num_gold_sources,sub_concepts,generated_analogies,analogy_subconcepts,reasoning,status
309,courtship,"[""politics""]",1,"courtship, suitor, woman, rival, wooing","[""dance"", ""game"", ""gift"", ""song"", ""puzzle"", ""story"", ""race"", ""performance"", ""negotiation"", ""court"", ""hunt"", ""challenge"", ""conversation"", ""show"", ""trial"", ""match"", ""test"", ""offer"", ""signal"", ""invitation""]","[""dance, partner, dancer, competitor, romancing"", ""gameplay, player, prize, opponent, strategy"", ""wrapping, giver, receiver, competing giver, presenting"", ""composition, lyricist, muse, critic, performance"", ""assembly, piece, space, obstacle, fitting"", ""plot, protagonist, heroine, antagonist, romance"", ""race, competitor, prize, opponent, competing"", ""audition, performer, audience, competitor, rehearsal"", ""negotiation, bidder, client, competitor, pitching"", ""trial, lawyer, judge, opponent, negotiation"", ""hunt, hunter, prey, competitor, stalking"", ""competition, competitor, prize, opponent, strategizing"", ""dialogue, participant, listener, interrupter, persuading"", ""audition, actor, audience, competitor, performance"", ""trial, defendant, judge, prosecutor, defense"", ""match, player, opponent, adversary, gameplay"", ""exam, test-taker, examinee, classmate, studying"", ""negotiation, bidder, client, competitor, pitching"", ""transmission, sender, receiver, interference, modulation"", ""invitation, guest, host, competitor, enticing""]",,success
310,commerce,"[""love""]",1,"commerce, buyer, goods, terms","[""market"", ""store"", ""bazaar"", ""swap"", ""trade"", ""shop"", ""exchange"", ""auction"", ""mall"", ""cart"", ""checkout"", ""vendor"", ""buyer"", ""seller"", ""deal"", ""bargain"", ""payment"", ""receipt"", ""goods"", ""order""]","[""market, customer, products, prices"", ""retail, customer, products, policies"", ""market, customer, merchandise, prices"", ""trade, trader, items, rules"", ""trade, customer, products, agreements"", ""store, customer, products, policies"", ""exchange, receiver, resources, conditions"", ""auction, bidder, items, rules"", ""mall, customer, products, policies"", ""cart, customer, products, policies"", ""checkout, customer, products, policies"", ""market, customer, products, agreement"", ""market, customer, products, agreement"", ""market, customer, products, agreement"", ""deal, party, assets, conditions"", ""bargain, customer, products, agreement"", ""transaction, payer, funds, agreement"", ""transaction, recipient, items, details"", ""trade, customer, products, agreements"", ""order, customer, products, conditions""]",,success
311,train,"[""society"", ""signal""]",2,"train, passenger, tracks, route, coach, driver, ticket, destination, fuel","[""bus"", ""subway"", ""caravan"", ""ferry"", ""plane"", ""elevator"", ""rollercoaster"", ""conveyor"", ""bike"", ""taxi"", ""tram"", ""pipeline"", ""trainset"", ""sled"", ""horsecart"", ""monorail"", ""trolley"", ""shuttle"", ""wagon"", ""cart""]","[""bus, passenger, road, route, bus, driver, ticket, destination, fuel"", ""subway, commuter, rails, line, car, operator, fare, stop, electricity"", ""caravan, traveler, trail, path, wagon, leader, itinerary, campsite, provisions"", ""ferry, passenger, waterway, route, cabin, captain, ticket, port, fuel"", ""plane, passenger, runway, flight path, cabin, pilot, ticket, destination, fuel"", ""elevator, passenger, shaft, floor, car, operator, button, floor, electricity"", ""rollercoaster, rider, rails, track, car, operator, ticket, end of ride, electricity"", ""conveyor belt, product, rollers, path, carriage, operator, shipment, endpoint, power source"", ""bike, rider, road, path, seat, rider, helmet, endpoint, energy"", ""taxi, passenger, road, route, car, driver, fare, destination, gasoline"", ""tram, commuter, rails, line, carriage, operator, fare, stop, electricity"", ""pipeline, fluid, pipes, path, tanker, pump, invoice, terminal, energy source"", ""locomotive, rider, rails, track layout, carriage, conductor, boarding pass, terminus, power source"", ""sled, rider, trail, path, sled bed, musher, permission, finish line, food"", ""horsecart, rider, trail, path, cart, driver, permission, camp, feed"", ""monorail, rider, beam, line, car, operator, fare, stop, electricity"", ""trolley, rider, rails, line, car, operator, fare, stop, electricity"", ""shuttle, rider, route, path, vehicle, operator, fare, stop, energy"", ""wagon, rider, trail, path, cart, rider, pass, stop, feed"", ""cart, rider, path, trail, wagon, rider, pass, stop, energy""]",,success
314,game,"[""politics"", ""marriage""]",2,"game, player, bet, rules, playground, ball, toy","[""puzzle"", ""race"", ""tag"", ""hide-and-seek"", ""board"", ""toy"", ""maze"", ""chess"", ""cards"", ""dice"", ""jump rope"", ""marbles"", ""ball"", ""relay"", ""hopscotch"", ""dominoes"", ""tag"", ""Simon says"", ""scramble"", ""tug-of-war""]","[""puzzle, solver, stake, instructions, workspace, piece, plaything"", ""race, runner, wager, regulations, track, baton, obstacle"", ""tag, runner, challenge, boundaries, playing field, object, obstacle"", ""hide-and-seek, hider/seeker, penalty, boundaries, playing area, object to hide, prop"", ""board, piece, stake, instructions, board surface, game piece, game component"", ""toy, user, purchase, instructions, play area, object, itself"", ""maze, navigator, risk, path, labyrinth, obstacle, puzzle"", ""chess, opponent, stake, moves, board, piece, pawn"", ""deck, gambler, wager, regulations, casino, chip, trinket"", ""roll, roller, wager, odds, table, dice, game piece"", ""jump rope, jumper, challenge, turns, play area, rope, equipment"", ""marbles, player, stake, rules, playing field, marble, game piece"", ""sport, athlete, stake, regulations, field, ball, equipment"", ""race, runner, stake, regulations, track, baton, equipment"", ""hopscotch, hopper, turn, court layout, courtyard, marker, chalk"", ""dominoes, participant, wager, guidelines, gameboard, domino, gamepiece"", ""tag, runner, challenge, boundaries, playing field, object, obstacle"", ""Simon says, participant, penalty, commands, playing area, action, prop"", ""scramble, solver, stake, guidelines, board, piece, puzzle"", ""tug-of-war, participant, stake, objective, arena, rope, equipment""]",,success
320,bakery,"[""laboratory""]",1,"baker, cake, recipe, ingredients","[""kitchen"", ""garden"", ""workshop"", ""studio"", ""factory"", ""classroom"", ""laboratory"", ""restaurant"", ""farm"", ""library"", ""market"", ""garage"", ""playground"", ""studio"", ""factory"", ""kitchen"", ""workshop"", ""studio"", ""market"", ""restaurant""]","[""chef, dish, instructions, groceries"", ""gardener, flower, blueprint, seeds"", ""craftsman, product, blueprint, materials"", ""artist, painting, technique, materials"", ""worker, product, blueprint, materials"", ""teacher, project, curriculum, materials"", ""scientist, experiment, protocol, reagents"", ""chef, entree, menu, supplies"", ""farmer, crop, farming technique, seeds"", ""librarian, book, catalog, resources"", ""vendor, produce, catalog, products"", ""mechanic, car, blueprint, parts"", ""playground monitor, sandbox, play rules, play equipment"", ""artist, painting, technique, materials"", ""worker, product, blueprint, materials"", ""chef, dish, instructions, groceries"", ""craftsman, product, blueprint, materials"", ""artist, painting, technique, materials"", ""vendor, produce, catalog, products"", ""chef, entree, menu, supplies""]",,success
321,stationery,"[""mind""]",1,"eraser, pencil, paper","[""toolbox"", ""kitchen"", ""art supplies"", ""office desk"", ""craft kit"", ""school bag"", ""writing kit"", ""drawer"", ""backpack"", ""workshop"", ""paint set"", ""gardening kit"", ""makeup bag"", ""tool belt"", ""first aid kit"", ""jewelry box"", ""game set"", ""stationery box"", ""pen case"", ""pencil box""]","[""file, pencil, blueprint"", ""sponge, spatula, plate"", ""correcting fluid, marker, canvas"", ""staple remover, pen, notepad"", ""correcting tool, drawing tool, craft material"", ""pencil case, pen, notebook"", ""corrector, pen, notebook"", ""duster, pen, notebook"", ""pencil sharpener, pen, notebook"", ""deburrer, marker, blueprint"", ""corrector, pencil, canvas"", ""weed remover, plant label, gardening guide"", ""makeup remover, eyeliner, compact powder"", ""wire brush, pencil sharpener, work cloth"", ""antiseptic wipes, medical tape, gauze pads"", ""ring cleaner, necklace, brooch"", ""reset button, controller, game board"", ""eraser compartment, pencil holder, paper tray"", ""sharpener, pen, notebook"", ""eraser, pencil, notebook""]",,success
322,jacket,"[""wound""]",1,"jacket, zipper, cold","[""blanket"", ""coat"", ""sweater"", ""scarf"", ""gloves"", ""umbrella"", ""tent"", ""shell"", ""cocoon"", ""pillow"", ""helmet"", ""curtain"", ""bag"", ""door"", ""pocket"", ""sock"", ""hood"", ""vest"", ""suit"", ""wrap""]","[""blanket, fringe, chill"", ""coat, buckle, chill"", ""sweater, buttons, chilly"", ""scarf, tie, wind"", ""gloves, strap, chill"", ""umbrella, handle, rain"", ""tent, door, rain"", ""shell, hinge, pressure"", ""cocoon, silken threads, winter"", ""pillowcase, opening, softness"", ""helmet, chin strap, impact"", ""curtain, tiebacks, draft"", ""bag, buckle, weather"", ""door, lock, draft"", ""pocket, closure, contents"", ""sock, elastic cuff, blister"", ""hood, drawstring, rain"", ""vest, buckle, chill"", ""jacket, buttons, air conditioned"", ""wrap, tie, chill""]",,success
324,mind,"[""universe""]",1,"thoughts, brain, neurons","[""computer"", ""library"", ""garden"", ""orchestra"", ""city"", ""puzzle"", ""river"", ""factory"", ""network"", ""theater"", ""machine"", ""book"", ""web"", ""engine"", ""brainstorm"", ""map"", ""labyrinth"", ""cloud"", ""mirror"", ""kitchen""]","[""programs, hardware, circuits"", ""books, catalog, shelves"", ""seeds, soil, roots"", ""melodies, conductor, musicians"", ""residents, city hall, communication networks"", ""pieces, board, connections"", ""currents, riverbed, tributaries"", ""blueprints, control room, circuits"", ""data, server, routers"", ""script, stage, spotlights"", ""programs, processor, circuits"", ""sentences, author, words"", ""hyperlinks, server, routers"", ""fuel, cylinders, wires"", ""ideas, whiteboard, sticky notes"", ""routes, territory, landmarks"", ""pathways, center, intersections"", ""data, server, connections"", ""reflections, frame, silvering"", ""recipes, chef, appliances""]",,success
325,football,"[""basketball""]",1,"goal, soccer, grass, feet","[""tag"", ""chase"", ""race"", ""kickball"", ""capture"", ""tug"", ""relay"", ""dodge"", ""jump"", ""run"", ""throw"", ""catch"", ""goal"", ""team"", ""field"", ""score"", ""pass"", ""block"", ""win"", ""play""]","[""target, game, field, hands"", ""target, tag, field, legs"", ""finish line, track, track surface, legs"", ""home plate, kickball, field, legs"", ""target, game, terrain, hands"", ""rope, tug, ground, hands"", ""finish line, track, track surface, legs"", ""target, dodgeball, court, hands"", ""height, jumping, ground, legs"", ""finish line, race, track, legs"", ""target, baseball, field, hands"", ""target, game, field, hands"", ""target, game, field, legs"", ""objective, team sport, field, hands"", ""target, field hockey, turf, cleats"", ""point, game, field, hands"", ""destination, basketball, court, hands"", ""target, block game, block surface, block base"", ""prize, competition, arena, hands"", ""target, game, field, hands""]",,success
326,farm,"[""company""]",1,"seeds, fruit, bloom","[""garden"", ""orchard"", ""greenhouse"", ""nursery"", ""vineyard"", ""plantation"", ""meadow"", ""field"", ""allotment"", ""backyard"", ""park"", ""grove"", ""pasture"", ""lawn"", ""terrace"", ""plot"", ""bed"", ""patch"", ""yard"", ""farmstead""]","[""seedlings, flowers, blossom"", ""saplings, apples, blossom"", ""seedlings, flowers, sprout"", ""seedlings, flowers, blossom"", ""grapes, wine, blossom"", ""saplings, produce, flourish"", ""wildflowers, berries, flowers"", ""grass, wildflowers, grow"", ""seedlings, produce, grow"", ""grass, trees, flowers"", ""grass, trees, flowers"", ""saplings, apples, blossom"", ""grass, hay, grow"", ""grass, flowers, blossom"", ""soil, plants, blossom"", ""seedlings, flowers, grow"", ""pillow, blanket, sheets"", ""spores, mushrooms, growth"", ""grass, flowers, grow"", ""grains, orchard, harvest""]",,success
327,eating breakfast,"[""eating dinner""]",1,"morning, breakfast, start, coffee","[""charging phone"", ""starting car"", ""warming oven"", ""putting fuel"", ""morning stretch"", ""turning key"", ""lighting fire"", ""opening curtains"", ""brewing coffee"", ""turning on lights"", ""loading software"", ""watering plants"", ""putting on shoes"", ""setting alarm"", ""starting engine"", ""unpacking bag"", ""putting on jacket"", ""checking calendar"", ""making bed"", ""opening book""]","[""night, charger, turn on, power bank"", ""ignition, fuel, engine, oil"", ""preheat, oven, bake, timer"", ""pump, fuel, ignite, octane"", ""dawn, stretch, begin, refreshment"", ""ignition, fuel, engine, oil"", ""dawn, kindling, ignite, flame"", ""day, curtains, open, light"", ""roast, coffee, brew, cup"", ""dawn, illumination, switch, power"", ""bootup, software, launch, power"", ""dawn, water, begin, fertilizer"", ""day, shoes, begin, laces"", ""night before, alarm, wake up, snooze button"", ""ignition, fuel, engine, oil"", ""afternoon, lunch, begin, tea"", ""outdoor, jacket, begin, temperature"", ""day, schedule, begin, reminder"", ""wake-up, sheets, begin, pillow"", ""chapter, book, beginning, bookmark""]",,success
328,Fiction,"[""Architecture""]",1,"Word, plot, character image","[""Movie"", ""Play"", ""Painting"", ""Song"", ""Dream"", ""Puzzle"", ""Map"", ""Comic"", ""Game"", ""Storybook"", ""Dance"", ""Toy"", ""Photo"", ""Recipe"", ""Garden"", ""Building"", ""Mask"", ""Mirror"", ""Song"", ""Adventure""]","[""Script, Storyline, Actor"", ""Script, Act, Costume"", ""Brushstroke, Composition, Portrait"", ""Lyric, Composition, Music Video"", ""Thought, sequence of events, mental picture"", ""Piece, Pattern, Picture"", ""Legend, scale, key"", ""Panel, Storyline, Visual representation"", ""Level, Gameplay, Avatar"", ""Page, narrative, illustration"", ""Step, Choreography, Costume"", ""Piece, Design, Figure"", ""Pixel, Composition, Subject"", ""Ingredient, Instructions, Presentation"", ""Seed, Layout, Flower"", ""Brick, Blueprint, Architecture"", ""Material, Design, Appearance"", ""Reflection, Frame, Silvered glass"", ""Lyric, Composition, Music Video"", ""Quest, journey, hero""]",,success
