example_id,model,target_concept,source_concept,predicted_properties,ground_truth_properties,num_predicted,num_ground_truth,num_matched,precision,recall,f1_score,reasoning,elapsed_time,error
343,qwen3-14b,Team Management,Football Game,"[""Effective Communication"", ""Strategic Planning"", ""Conflict Resolution"", ""Individual Assessment"", ""Task Allocation"", ""Team Motivation"", ""Objective Setting"", ""Team Structure Diversity""]","[""leader"", ""team member"", ""Target""]",8.0,3.0,0.0,0.0,0.0,0.0,"The concept of Team Management involves guiding a group toward shared objectives through communication, planning, and problem-solving. Key aspects include assessing individual strengths/weaknesses, assigning tasks for productivity, resolving conflicts, motivating members, and structuring diverse team types. These elements collectively define the core properties of effective team management.",7.63,
159,qwen3-14b,Bagging Algorithms,Investors,"[""Ensemble method"", ""Bootstrap sampling"", ""Reduces variance"", ""Improves accuracy"", ""Reduces overfitting"", ""Improves stability"", ""Model averaging""]","[""random sample"", ""train"", ""accuracy""]",7.0,3.0,0.0,0.0,0.0,0.0,"Bagging algorithms are ensemble methods that use bootstrap sampling to train multiple models, which are then combined to reduce variance and overfitting while improving accuracy and stability. Key properties include their reliance on random sampling, applicability to various algorithms, and their role in enhancing model robustness.",19.66,
142,qwen3-14b,Cloud Computing,Rental Housing,"[""on-demand access"", ""distributed infrastructure"", ""pay-as-you-go pricing"", ""scalable resources"", ""cost-effective"", ""remote accessibility""]","[""service"", ""Server"", ""storage"", ""network""]",6.0,4.0,0.0,0.0,0.0,0.0,"Cloud computing is analyzed based on its core attributes derived from the description. Key properties include its on-demand resource access model, reliance on distributed infrastructure, cost structure, and scalability. The description emphasizes shared resources across data centers, pay-as-you-go pricing, flexibility, and accessibility, which are distilled into concise properties reflecting its technical and economic characteristics.",7.72,
382,qwen3-14b,Electromagnetic resonance cavity,resonance cavity,"[""extremely low frequency (ELF)"", ""natural lightning excitation"", ""Earth-ionosphere cavity"", ""global electromagnetic phenomenon"", ""biological impact""]","[""reflection"", ""put one's oar in"", ""pitch"", ""timbre""]",5.0,4.0,0.0,0.0,0.0,0.0,"The electromagnetic resonance cavity, specifically Schumann resonances, is characterized by its natural occurrence in the Earth's ELF spectrum, its excitation mechanism via lightning, and its global scale. Key properties include the frequency range, the cavity's structure (Earth-ionosphere), the excitation source (lightning), and its biological relevance. These aspects define its scientific significance and unique behavior.",7.02,
56,qwen3-14b,Genes,Computer Code,"[""heredity unit"", ""DNA sequences"", ""gene expression"", ""mutation"", ""inheritance"", ""protein synthesis"", ""phenotypic traits"", ""genetic diseases""]","[""organism"", ""sequence"", ""transcription"", ""translate""]",8.0,4.0,0.0,0.0,0.0,0.0,"Genes are identified as the basic units of heredity, composed of DNA sequences that dictate genetic information. Their role in heredity, gene expression (transcription/translation), mutation, inheritance of traits, and connection to diseases are central to their properties. Key attributes include their structure (DNA), function (protein synthesis), variability (mutations/alleles), and role in trait inheritance.",12.7,
77,qwen3-14b,Macrophages,the cleaners,"[""Phagocytic activity"", ""Immune regulation"", ""M1/M2 polarization"", ""Tissue distribution"", ""Surface markers"", ""Mononuclear phagocyte system""]","[""devour"", ""pathogen""]",6.0,2.0,0.0,0.0,0.0,0.0,"The key properties of macrophages were identified based on their functional roles (phagocytosis, immune regulation), classification (M1/M2 polarization), tissue distribution, identification markers, and systemic involvement. The description highlights their dual inflammatory/anti-inflammatory roles, surface proteins for detection, and historical context, which were distilled into concise properties.",14.89,
26,qwen3-14b,Genetic Mutation,Typo,"[""Sequence alteration"", ""Phenotypic impact"", ""Biological role"", ""Repair mechanisms"", ""Origin (errors, damage)""]","[""gene sequence"", ""genetic mutation"", ""Gene"", ""repair""]",5.0,4.0,0.0,0.0,0.0,0.0,"Genetic mutation is analyzed by identifying its core definition, causes, effects, and biological significance. The description highlights that mutations involve changes in DNA sequences, can arise from replication errors or damage, may or may not affect phenotype, and play roles in evolution, immunity, and disease. Key properties include the nature of the change, its origins, phenotypic consequences, functional roles, and repair mechanisms.",16.64,
83,qwen3-14b,deaf,blind,"[""hearing impairment"", ""sign language use"", ""cultural identity"", ""partial hearing possible"", ""reliance on non-auditory senses""]","[""ear"", ""sound"", ""No reaction""]",5.0,3.0,0.0,0.0,0.0,0.0,"The concept of ""deaf"" encompasses both medical and cultural dimensions. Medically, it refers to hearing loss impairing spoken language comprehension, while culturally, it denotes identity and community centered around sign language use. Key properties emerge from the distinction between these contexts, the reliance on non-auditory communication, and the overlap between hearing ability and cultural affiliation.",10.13,
383,qwen3-14b,Mean Field Approximation,Group Behavior,"[""Simplification of complex systems"", ""Averaging interactions"", ""Effective one-body problem"", ""Computational efficiency"", ""Approximation method"", ""Cross-disciplinary application""]","[""particle"", ""system"", ""average effect""]",6.0,3.0,0.0,0.0,0.0,0.0,"The Mean Field Approximation (MFA) simplifies complex systems by replacing interactions with averaged effective fields, reducing computational complexity. Key properties emerge from its methodology, applications, and theoretical foundations. The description highlights its role in approximating many-body problems, computational efficiency, and interdisciplinary use. These aspects define its core attributes.",9.33,
149,qwen3-14b,random forest,forest,"[""ensemble method"", ""decision trees"", ""feature randomness"", ""majority vote"", ""mean prediction"", ""classification and regression"", ""low configuration"", ""reliable"", ""black box model""]","[""decision tree"", ""feature"", ""predict""]",9.0,3.0,0.0,0.0,0.0,0.0,"Random forest is an ensemble learning technique that combines multiple decision trees to improve predictive accuracy and control overfitting. Its key properties include the use of decision trees as base learners, random feature selection to reduce variance, aggregation of predictions through majority voting (classification) or averaging (regression), and robustness with minimal configuration. These attributes make it versatile for both classification and regression tasks while maintaining reliability in practical applications.",13.63,
182,qwen3-14b,Active Fault,Spring,"[""recent seismic activity"", ""future earthquake potential"", ""geologic hazard"", ""surface faulting"", ""displacement patterns""]","[""displacement"", ""earthquake""]",5.0,2.0,0.0,0.0,0.0,0.0,"Active faults are defined by their recent geological activity and potential for future seismic events. Key properties include their temporal activity (within the last 10,000 years), inherent hazard potential (earthquake generation), and associated geologic effects (e.g., ground motion, deformation). These properties are critical for risk assessment and mitigation strategies.",10.83,
23,qwen3-14b,DNA Double Helix Structure,The Helix Bridge,"[""double-stranded structure"", ""base pairing"", ""major groove"", ""minor groove"", ""wider major groove""]","[""dna strand"", ""base pair""]",5.0,2.0,0.0,0.0,0.0,0.0,"The DNA double helix structure is characterized by its double-stranded configuration, held together by complementary base pairs. The presence of major and minor grooves, with the major groove being wider, facilitates protein interactions. These structural features are critical to its function in genetic information storage and transmission, making them key properties to extract.",13.42,
174,qwen3-14b,Business cycle,day and night cycle,"[""Cyclical Phases"", ""GDP Measurement"", ""Variable Duration"", ""External Shocks"", ""Recession Threshold""]","[""Boom period"", ""Recession"", ""recovery period""]",5.0,3.0,0.0,0.0,0.0,0.0,"The business cycle is characterized by recurring economic phases (expansion, recession, recovery) driven by macroeconomic variables like GDP. Key properties include its cyclical nature, measurement through indicators such as Real GDP, variability in duration and intensity, susceptibility to external shocks (e.g., oil price changes, pandemics), and the definitional threshold for recessions (negative GDP growth for two consecutive quarters). These properties reflect both the structural patterns and external influences shaping economic fluctuations.",8.81,
