example_id,model,target_concept,source_concept,predicted_properties,ground_truth_properties,num_predicted,num_ground_truth,num_matched,precision,recall,f1_score,reasoning,elapsed_time,error
142,deepseek-r1,Cloud Computing,Rental Housing,"[""On-demand provisioning"", ""Broad network access"", ""Resource pooling"", ""Rapid scalability"", ""Pay-per-use""]","[""service"", ""Server"", ""storage"", ""network""]",5.0,4.0,0.0,0.0,0.0,0.0,"Cloud computing is defined by its essential characteristics as outlined by NIST and industry standards. Key properties emphasize on-demand resource availability, scalable infrastructure, and cost-efficient usage models. These attributes enable flexible access to shared resources over networks, optimized through virtualization and automated service delivery.",19.78,
382,deepseek-r1,Electromagnetic resonance cavity,resonance cavity,"[""Resonance frequency"", ""Quality factor (Q)"", ""Geometry-dependent modes"", ""Conductive material properties"", ""Damping characteristics"", ""Bandwidth""]","[""reflection"", ""put one's oar in"", ""pitch"", ""timbre""]",6.0,4.0,0.0,0.0,0.0,0.0,"Electromagnetic resonance cavities are structures designed to confine electromagnetic waves at resonant frequencies. Key properties emerge from their ability to store energy efficiently: resonance frequency determines operational range, quality factor (Q) reflects energy retention efficiency, and geometry dictates mode types. Material conductivity minimizes losses, while damping factors and bandwidth relate to practical performance in applications like lasers or accelerators.",5.0,
56,deepseek-r1,Genes,Computer Code,"[""DNA segments"", ""hereditary information"", ""nucleotide sequence"", ""protein coding"", ""alleles"", ""mutations"", ""chromosomal location"", ""inheritance patterns"", ""gene expression""]","[""organism"", ""sequence"", ""transcription"", ""translate""]",9.0,4.0,0.0,0.0,0.0,0.0,"Genes are fundamental units of heredity composed of DNA. Key properties include their role in encoding proteins (via nucleotide sequences), their physical location on chromosomes, and their ability to mutate. Alleles represent genetic variants, while inheritance patterns and regulatory mechanisms (gene expression) govern their biological impact.",4.3,
77,deepseek-r1,Macrophages,the cleaners,"[""Phagocytic activity"", ""Antigen presentation"", ""Cytokine secretion"", ""Tissue-specific subtypes"", ""Monocyte-derived origin"", ""Inflammation resolution"", ""Immune response modulation"", ""M1/M2 polarization"", ""Pathogen recognition""]","[""devour"", ""pathogen""]",9.0,2.0,0.0,0.0,0.0,0.0,"Macrophages are versatile immune cells with roles in phagocytosis, antigen presentation, and tissue repair. Key properties stem from their origin (monocyte-derived), functional plasticity (M1/M2 polarization), and interactions in immunity (cytokine secretion, pathogen recognition). Their tissue-specific adaptations (e.g., Kupffer cells, microglia) and roles in inflammation resolution further define their attributes.",6.07,
26,deepseek-r1,Genetic Mutation,Typo,"[""DNA sequence alteration"", ""Heritability"", ""Random occurrence"", ""Phenotypic impact"", ""Mutagen susceptibility""]","[""gene sequence"", ""genetic mutation"", ""Gene"", ""repair""]",5.0,4.0,0.0,0.0,0.0,0.0,"Genetic mutations involve alterations in DNA sequences that drive biological diversity and evolution. Key properties include their origin (spontaneous or induced), heritability (transmission to offspring), molecular nature (changes in nucleotide structure), and potential effects on phenotype. Mutations serve as raw material for natural selection by introducing variability.",3.94,
83,deepseek-r1,deaf,blind,"[""hearing loss"", ""sign language"", ""auditory impairment"", ""sensory disability"", ""communication adaptation""]","[""ear"", ""sound"", ""No reaction""]",5.0,3.0,0.0,0.0,0.0,0.0,"Deafness is primarily characterized by a significant inability to hear, which impacts communication and sensory perception. Key properties include the physiological basis (hearing loss), adaptive communication methods (sign language), and the distinction between congenital and acquired causes. Cultural identity and technological interventions (e.g., cochlear implants) are also relevant but distilled into concise attributes.",5.35,
383,deepseek-r1,Mean Field Approximation,Group Behavior,"[""Approximates interactions"", ""Neglects correlations"", ""Self-consistent equations""]","[""particle"", ""system"", ""average effect""]",3.0,3.0,0.0,0.0,0.0,0.0,Mean Field Approximation simplifies complex many-body systems by treating individual components as interacting with an average (mean) field rather than each particle separately. This reduces computational complexity by assuming independence between particles and approximating their interactions through a collective average. It is foundational in statistical mechanics and quantum systems for deriving tractable models.,5.16,
149,deepseek-r1,random forest,forest,"[""ensemble method"", ""multiple decision trees"", ""bootstrap aggregating"", ""feature randomness"", ""reduces overfitting"", ""high predictive accuracy"", ""parallelizable training"", ""handles high-dimensional data""]","[""decision tree"", ""feature"", ""predict""]",8.0,3.0,0.0,0.0,0.0,0.0,"Random Forest is an ensemble learning method combining multiple decision trees. Key properties emerge from its use of bagging (bootstrap aggregating) and feature randomness during tree construction, which reduces overfitting and improves generalization. Its aggregation of predictions through voting/averaging enhances accuracy and robustness.",5.9,
182,deepseek-r1,Active Fault,Spring,"[""Seismic activity"", ""Displacement"", ""Geologic hazard"", ""Surface rupture"", ""Recent movement"", ""Crustal deformation"", ""Tectonic boundaries"", ""Recurrence interval""]","[""displacement"", ""earthquake""]",8.0,2.0,1.0,0.125,0.5,0.2,"Active faults are geological structures with recent movement (typically within the last 10,000 years) that pose earthquake risks. Key properties include seismic activity due to tectonic stress release, displacement of rock layers, and surface deformation. Their identification relies on observable features like surface ruptures, geologic hazard potential, and recurrence intervals linked to tectonic plate boundaries.",4.65,
23,deepseek-r1,DNA Double Helix Structure,The Helix Bridge,"[""Antiparallel strands"", ""Complementary base pairing"", ""Hydrogen bonding"", ""Sugar-phosphate backbone"", ""Right-handed helix"", ""Major/minor grooves"", ""Helical structure""]","[""dna strand"", ""base pair""]",7.0,2.0,0.0,0.0,0.0,0.0,"The DNA double helix structure consists of two antiparallel strands forming a helical shape. Key properties include complementary base pairing (A-T, C-G) via hydrogen bonds, a sugar-phosphate backbone providing structural stability, and the right-handed twist enabling compact storage of genetic information. Major/minor grooves facilitate protein interactions for replication and transcription.",2.98,
174,deepseek-r1,Business cycle,day and night cycle,"[""Expansion"", ""Peak"", ""Contraction"", ""Trough"", ""Volatility"", ""Duration"", ""Amplitude"", ""Leading indicators"", ""Lagging indicators"", ""Synchronization""]","[""Boom period"", ""Recession"", ""recovery period""]",10.0,3.0,0.0,0.0,0.0,0.0,"The business cycle refers to recurring fluctuations in economic activity, characterized by phases like expansion, peak, contraction, and trough. Key properties include cyclical patterns (duration, amplitude), indicators (leading/lagging), and volatility. These elements define how economies grow, contract, and recover over time.",3.52,
210,qwen3-14b,Westernization Movement,Reform Movement of 1898,"[""Cultural assimilation"", ""Technological transfer"", ""Political modernization"", ""Social transformation"", ""Selective adaptation"", ""Hybridization"", ""Resistance to change"", ""Global influence"", ""Historical context"", ""Institutional reform""]","[""technology"", ""self-improvement"", ""Li Hongzhang"", ""Landlord Class Westernization School"", ""feudal ruler self-help movement""]",10.0,5.0,0.0,0.0,0.0,0.0,"The Westernization Movement refers to the process of adopting Western cultural, technological, and institutional practices by non-Western societies. Key properties emerge from its focus on cultural exchange, technological transfer, political modernization, and social transformation. These properties reflect the movement's emphasis on adaptation, hybridization, and the interplay between tradition and modernity.",0.26,
281,qwen3-14b,household,government,"[""residential unit"", ""social group"", ""economic entity"", ""shared living space"", ""domestic structure""]","[""household"", ""house"", ""father"", ""servant"", ""father"", ""father"", ""housekeeper""]",5.0,5.0,0.0,0.0,0.0,0.0,"A household is a social and economic unit consisting of individuals living together in a shared dwelling. Key properties include the composition of residents, the type of dwelling, and the functional roles within the unit.",5.48,
34,qwen3-14b,Cell division,the replicator,"[""Genetic replication"", ""Cell cycle regulation"", ""Tissue repair"", ""Mitosis/meiosis"", ""Daughter cell formation"", ""Apoptosis balance""]","[""cell"", ""cell organelle"", ""molecular""]",6.0,3.0,0.0,0.0,0.0,0.0,"Cell division is a fundamental biological process essential for growth, development, tissue repair, and reproduction. It involves the replication of genetic material and the distribution of copies to daughter cells. The process is tightly regulated to ensure accuracy and prevent errors like uncontrolled proliferation. Key aspects include the stages of division (mitosis/meiosis), the role of cellular structures (e.g., spindle fibers), and the balance between cell division and apoptosis.",6.55,
211,qwen3-14b,Westernization Movement,The Revolution of 1911,"[""Cultural assimilation"", ""Technological transfer"", ""Political modernization"", ""Social transformation"", ""Selective adaptation"", ""Hybridization"", ""Resistance to change"", ""Global influence"", ""Historical context"", ""Institutional reform""]","[""technology"", ""self-improvement"", ""Li Hongzhang"", ""Landlord Class Westernization School"", ""feudal ruler self-help movement""]",10.0,5.0,0.0,0.0,0.0,0.0,"The Westernization Movement refers to the process of adopting Western cultural, technological, and institutional practices by non-Western societies. Key properties emerge from its focus on cultural exchange, technological transfer, political modernization, and social transformation. These properties reflect the movement's emphasis on adaptation, hybridization, and the interplay between tradition and modernity.",0.22,
94,qwen3-14b,Electrochemical Reaction,Power Generation,"[""Redox process"", ""Electron transfer"", ""Electrode interaction"", ""Electrolyte dependence"", ""Energy conversion""]","[""electron transfer"", ""conductor"", ""electronic""]",5.0,3.0,1.0,0.2,0.333,0.25,"Electrochemical reactions involve the transfer of electrons between species, typically occurring at the interface of an electrode and an electrolyte. These reactions are fundamental to processes like battery operation, corrosion, and electroplating. Key aspects include redox processes, electron flow, and the role of electrodes and electrolytes in facilitating the reaction.",7.05,
